Class,Data
0,"Mình Post lại bài Review nhỏ của mình về chiếc vòng tay thông minh Dfit (Bài trước bị xóa do vi phạm nội quy) Như anh em đã biết thì hiện tại đang có 1 số chiếc vòng đeo tay thông minh giá rẻ rất được ưa chuộng, điển hình là Miband 1s & I5 Plus. Hôm nay mình giới thiệu đến anh em 1 chiếc vòng đeo tay mới, có tên gọi là Dfit do hãng DIDO sản xuất tích hợp những tính năng mà chiếc Miband 1s (không có màn hình) & Vòng đeo tay thông minh I5 Plus (Không có đo nhịp tim) còn thiếu. Trước hết mình giới thiệu qua 1 chút về thông số kỹ thuật của em Dfit này: Tên gọi: Dfit. Hãng SX: DIDO Trọng lượng: 0.33 kg. Kích thước: Dài (23 cm) - rộng (2.1 cm) - Dày (0.8 cm) Chống nước IP67. Tự động đo và hiển thị: + Nhịp tim. ( khả năng đo nhịp tim liên tục với độ chính xác khá cao) + Cuộc gọi đến, tin nhắn. + Quản lý giấc ngủ. + Đo số bước chân, quãng đường di chuyển, lượng calo đã tiêu thụ. + Báo thức. + Quản lý thời gian ngồi. + Hiển thị ngày tháng, thời gian. + Thông báo ứng dụng. Thanh toán NFC. Pin 80 mAh (Dùng tầm khoảng 5 ngày). Có sạc nhanh. Tương thích với cả Android lẫn IOS. Có tiếng Anh vs tiếng tàu (Không có tiếng việt). Điều chỉnh thời gian sáng của màn hình theo ý thích (Từ 3s đến 255s) Mình đi thẳng vào hình ảnh trên tay em nó luôn. Khi mua máy thì được tặng kèm miếng lót chuột + đế đỡ điện thoại bằng cao su + túi đựng Dfit chống va đập: ​Phụ kiện bên trong máy gồm có: Máy + sạc + sách hướng dẫn sử dụng (kèm link tải app bằng mã Qrcode) + Chứng nhận QC Pass: ​ Về thiết kế: Không xét về giá cả thì bản thân mình đã dùng qua Miband 1s, tiếp xúc với I5 Plus thì mình đánh giá thiết kế em này đẹp, hơn hẳn 2 em kia về các chi tiết (Miband được đánh giá là thiết kế tối giản, tinh tế). Bản mình có trên tay là bản màu đen, màu đen của màn hình rất sâu và liền mạch với màu đen của dây đeo, tuy màu của dây đeo có nhạt hơn 1 chút nhưng không đáng kể. Phần tiếp giáp giữa màn hình và dây đeo chỉ có 1 đường kẻ rất nhỏ, nhìn không có khác biệt. Với màu sắc này nhìn tổng thể thì em Dfit rất nam tính và lịch lãm. ​ Màn hình của em này là 0.66"", 2 mép được bo tròn và liền mạch với cả dây đeo. Đối với em vòng tay Dfit này mình cũng rất thích nó ở 1 điểm, đó là dây đeo, được làm bằng cao su nhưng cầm nó trên tay và đeo vào cảm giấc rất mịn màng, rất mượt. Kích thước dây đeo cũng là 1 điều khiến mình khá lăn tăn khi mua em nó về, bởi tay mình rất nhỏ Dùng qua em miban 1s thì vòng tay có hơi lỏng, nhưng em Dfit này thì lại khác, rất vừa tay: ​ Thiết kế em Dfit này là thiết kế liền mạch, màn hình không thể tháo rời khỏi dây đeo. Mỗi khi sạc thì phải để nguyên cả dây lẫn mặt đồng hồ để sạc - Cái này đối với 1 ae có thể không thích nhưng mình thì rất ưng, vì mỗi lần tháo ra là có thể không bao giờ tìm lại được dây đeo Cảm biến nhịp tim được đặt ở phía sau mặt đồng hồ, cùng với đó là 3 chấu sạc như hình dưới: ​ Còn đây là cách thức sạc, 2 mặt bên trong của sạc được lót bằng 2 tấm xốp cùng màu giúp màn hình không bị xước xát khi kẹp sạc vào để sạc: ​ Về tính năng: Có thể nói em Dfit này tổng hòa tính năng của 2 em Miband 1s và I5 Plus đang rất hot hiện nay Thông số kỹ thuật là màn hình OLED 0.66"" có cảm ứng. Màn hình sẽ hiển thị các trạng thái khác nhau như: Thời gian, nhịp tim, số bước chạy....Nếu bạn muốn chuyển đổi từng màn hình 1 thì chỉ cần chạm nhẹ ở góc dưới màn hình là nó sẽ chuyển ngay sang màn hình thông báo khác ngay. Chắc nhiều bạn sẽ thắc mắc độ nhạy của em màn hình này như thế nào: Mình đã thử ngâm nước em DFIT này và thực hiện vuốt ngay trong nước, cảm thấy rất trơn tru, không có độ trễ so với việc vuốt khi không ngâm nước. ​ Các tính năng như: - thông báo cuộc gọi đến: khi có cuộc gọi đến thì màn hình rung mạnh và hiển thị lên số người gọi chứ không hiển thị tên người gọi mặc dù đã lưu. - Thông báo tin nhắn: Màn hình hiển thị icon thông báo và rung khi có tin nhắn đến, không hiển thị nội dung tin nhắn. Các thông tin của người dùng như Số bước chân, quãng đường đi được, số calo tiêu tụ, nhịp tim...đều sẽ được tự động hiển thị lên trên màn hình của em DFIT này mà không cần quan tâm có đang kết nối với điện thoại hay không Nhịp tim, số bước chân hay calo tiêu thụ sẽ được hiển thị liên tục 24/24 giờ mà không bị ngắt quãng, không cần tác động vào phần mềm Rất phù hợp với các bạn hay tập thể dục và hay di chuyển. ​ Nhịp tim sẽ được đo tự động, không cần kết nối với phần mềm. Khi bạn kết nối vs phần mềm trên điện thoại, các chỉ số nhịp tim sẽ được tính toán để đưa ra các thông số như: Nhịp tim thấp nhất - nhịp tim trung bình - Nhịp tim cao nhất: Với chuẩn chống nước IP67 thì ae tha hồ ngâm nước, tắm giặt hay đi bơi mà không sợ hỏng. Các tính năng khác như báo thức, thông báo ứng dụng, quản lý giấc ngù, đặt chỉ tiêu bước chạy hay quãng đường chạy đều có mặt đầy đủ và hoạt động rất tốt. ​ Bênh cạnh đó thì em Dfit này có thêm 2 tính năng mới đó là quản lý và thông báo thời gian ngồi (Tránh ngồi lâu ) hay thanh toán bằng NFC. Mình gửi đến anh em bảng các tính năng chi tiết: Các sản phẩm và các Hệ điều hành tương thích: Em Dfit này có thời lượng pin 80 mAh, dùng được từ 5 - 6 ngày cho khoảng 30p sạc đầy. Màn hình OLED có thể điều chỉnh được thời gian hiển thị bằng phần mềm tùy theo nhu cầu của ng sử dụng ( 3s - 255s) để tiết kiệm pin. Mình tóm tắt qua một số ưu điểm của em nó: - Thiết kế đẹp, nam tính, lịch lãm cho nam giới và nhẹ nhàng cho nữ giới - Tính năng đa dạng, phong phú, hữu ích. - Không phụ thuộc quá nhiều vào phần mềm nhờ màn hình hiển thị liên tục và tính năng đo tự động. - Kích cỡ phù hợp cho mọi đối tượng, mọi kích cỡ cổ tay. Dây đeo mịn màng, êm tay khi đeo. - Chuẩn chống nước IP67. - Giá thành tốt. - Pin chấp nhận được với một em vòng tay có màn hình OLED hiển thị màu. - Có 4 màu cho anh em lựa chọn: Đen - Trắng - tím - hồng. - Màn hình OLED có thể điều chỉnh được thời gian hiển thị bằng phần mềm tùy theo nhu cầu của ng sử dụng ( 3s - 255s) để tiết kiệm pin. - khả năng đo nhịp tim liên tục với độ chính xác khá cao. Nhược điểm: - Không hiển thị tên ng gọi, chỉ hiển thị số. - Không hiển thị nội dung tin nhắn. Mọi thông tin liên hệ về SP vui lòng inbox Mình gửi đến anh em một số hình ảnh thực tế của em nó để anh em có quyết định chính xác hơn khi mua hàng mà không bị lừa tình ​"
0,"khó xước bác nhé, có lắc tay xem giờ bác ạ. Hiện mới update firmware nên xem được nội dung tin nhắn bác nhé"
0,"Dùng có khó không b? Mình đang quan tâm con này, thấy có vẻ hơn miband 2"
0,"con này pin kém hơn miband 2 bác ạ, do hiển thị nhiều nội dung hơn. màn hình to hơn chút, đo tự động chuẩn hơn miband 2 bác ạ"
0,"App thì có tiếng anh, không có tiếng việt nhưng cũng đơn giản, bác saerch app Hplus watch bác nhé"
0,Khi nào hiện tên người gọi thì ngon . Chắc lúc ấy sẽ mua
0,Hiển thị tên ngon lành bạn ơi. cái quan trọng là chạy ngoài đường có điện thoại đến mình xem được ai gọi thế mà màn hình nó hiển thị ngoài trời kém quá.
0,COn này không tăng được độ sáng màn hình. còn nó tự động sáng khi lắc tay. chỉ có thể cài đặt thời gian hiển thị thôi.
0,"Polar M600 được trang bị không phải một mà tới sáu đèn LED đo nhịp tim để tăng độ chính xác, tích hợp GPS/GLONASS để định vị quãng đường, bộ phần mềm hướng dẫn luyện tập chi tiết cùng với pin lên tới 2 ngày. Đối tượng mà nó nhắm tới chính là những người thường xuyên tập luyện thể dục thể thao cần có một chiếc smartwatch GPS với độ chính xác cao và đáng tin cậy. Không như những chiếc Android Wear thông thường chỉ mang tính đa nhiệm và phụ thuộc nhiều vào app, Polar M600 có thể hoạt động độc lập hơn và sẽ hỗ trợ bạn đầy đủ về mặt hướng dẫn tập luyện, theo dõi các chỉ số và giúp bạn cảm thấy an tâm hơn nữa với tiêu chuẩn chống nước IPx8 cho phép vừa đeo vừa bơi dễ dàng. ​Thông thường những chiếc smartwatch có chức năng đo nhịp tim chỉ có khoảng 1, 2 hoặc 4 đèn LED ở bên dưới dùng để đọc nhịp tim ở cổ tay. Còn với Polar M600, hãng trang bị tới 6 cái đèn LED và một thuật toán đặc biệt giúp nó đọc nhịp tim chính xác hơn và không cần người đeo phải đeo thật sát cổ tay mới đo được. Polar M600 tích hợp định vị GPS song song với định vị GLONASS dùng để hỗ trợ cho các bài tập luyện ngoài trời ví dụ như chạy bộ, bơi lội. Giúp nó đo được chiều dài quãng đường, vận tốc di chuyển cũng như lưu lại toàn bộ hành trình mà người đeo đã đi qua, thích hợp cho những chuyến leo núi và chạy bộ đường dài. ​Bộ phần mềm Smart Coaching và Activity Prompts được trang bị sẵn ngoài việc theo dõi các thông số, chúng còn đưa ra những lời nhận xét về kết quả luyện tập của người đeo, thống kê kết quả theo ngày, tuần và tháng để người đeo có một cái nhìn tổng quát nhất về những bài luyện tập của họ. Hoặc nếu bạn không biết tập từ đâu, tập như thế nào thì trong đồng hồ cũng đã cài sẵn nhiều chương trình tập khác nhau từ thấp đến cao để bạn tập theo. Và hãng cũng khẳng định M600 có thể hoạt động đến hai ngày chỉ với một lần sạc và kết nối với Android, nếu dùng với iPhone thì pin chỉ được một ngày. Hoặc nếu dùng làm GPS Tracking thì đồng hồ sẽ chạy liên tục được 8,5 tiếng, tương đối đủ cho các chuyến đi dài. Tại Mỹ, giá Polar M600 là 330 USD. Cấu hình Polar M600: Hệ điều hành: Android Wear Chip xử lý: Mediatek MT2601, hai nhân 1.2 GHz Màn hình: cảm ứng, 1.3"", 240 x 240 pixel, mặt kính cường lực Gorilla Glass 3 Tiêu chuẩn chống nước: IPx8 RAM: 512 MB Bộ nhớ trong: 4 GB, có thể sync nhạc từ Play Store và nghe qua Bluetooth, không cần dùng điện thoại Pin: 500 mAh Màu: Black, White ​ Theo Engadget​"
0,"em này nice, thiết kế giống Gear Fit 2 mà dùng được với iOS nhưng giá cao quá ("
0,Nhìn như mấy con Gear đầu của Sam nhỉ
0,"cảm giác như fitbit suger 2 , chạy android wear thì hơi kì cục quá , vòng thể thao đâu cần chạy cái hđh không liên quan này ta không liên quan mà anh em nào quan tâm smartwatch thì tham gia hội smartwatch việt nam giao lưu chia sẻ này nha : https://www.facebook.com/groups/smartwachvietnam/"
0,Bác chấp nhận cho nó thò cây kim ra đâm một nhát vào tay thì người ta làm cho
0,"ủa, mắc mớ gì kết nối android được 2 ngày, mà ios chỉ 1 ngày, ngộ nhỉ"
0,"Con này chụp ảnh lên thì đẹp còn không biết thực tế ngoài đời thế nào. Vì trông nó có vẻ to quá, hợp với người tay to hơn"
0,Khuyên bác nào mua để tập thể thao thì nên lựa những thằng chuyên môn như misfit.
0,"Đang chờ em TomTom này về, nhiều tính năng hơn mà giá bằng nửa em Polar"
0,Giá này nhiều em ngon hơn
0,"Em chỉ ngó vì tò mò cái giá, em chỉ cần miband 2 là đủ dùng."
0,Cái Garmin em thích dùng lắm nhưng app connect mobile của nó làm cẩu thả quá. Bên fitbit hiện tại em dùng mỗi con blaze là có nhiều chức năng nhất thôi. Mặc dù chỉ có 2 đèn laser cảm biến nhịp tim nhưng đo quá chuẩn luôn.
0,Nó có cây kim thụt ra thụt vô đâm bác lòi huyết thấy mợ luôn )))
0,Dạ dạ em sẽ nghi nhớ. Lần sau sẽ không dám mua Android nữa cho nó chít mịa nó lun.
0,Thế thì bạn thích con Garmin nào thì mua nó về rồi tải app Connect của nó ngay bây h đi. Phiên bản hiện tại trên iOS là 3.8.2 xài với Vivosmart HR fw 3.30 mình thấy tương đối ổn không lỗi lầm gì nghiêm trọng.
